DC,ID,CONDITION,FREQUENCY,GENDERS,AROUSAL,VALENCE
0.0212153931049962,17,1,0.325,1,1.72222222222222,1.83333333333333
0.0205478964343304,17,1,0.35,1,1.72222222222222,1.83333333333333
0.0195080157437238,17,1,0.375,1,1.72222222222222,1.83333333333333
0.0181372599012691,17,1,0.4,1,1.72222222222222,1.83333333333333
0.016523173090015,17,1,0.425,1,1.72222222222222,1.83333333333333
0.0147784165915269,17,1,0.45,1,1.72222222222222,1.83333333333333
0.0130150282047675,17,1,0.475,1,1.72222222222222,1.83333333333333
0.0113243456117261,17,1,0.5,1,1.72222222222222,1.83333333333333
0.00976783405006933,17,1,0.525,1,1.72222222222222,1.83333333333333
0.00837774611392733,17,1,0.55,1,1.72222222222222,1.83333333333333
0.0071633482205588,17,1,0.575,1,1.72222222222222,1.83333333333333
0.00611861292205987,17,1,0.6,1,1.72222222222222,1.83333333333333
0.00522893408229932,17,1,0.625,1,1.72222222222222,1.83333333333333
0.00447599708803267,17,1,0.65,1,1.72222222222222,1.83333333333333
0.00384086422327811,17,1,0.675,1,1.72222222222222,1.83333333333333
0.0033056929031687,17,1,0.7,1,1.72222222222222,1.83333333333333
0.00285453984713362,17,1,0.725,1,1.72222222222222,1.83333333333333
0.00247361347230569,17,1,0.75,1,1.72222222222222,1.83333333333333
0.00215122451852786,17,1,0.775,1,1.72222222222222,1.83333333333333
0.00187759179529445,17,1,0.8,1,1.72222222222222,1.83333333333333
0.00164459429612933,17,1,0.825,1,1.72222222222222,1.83333333333333
0.0014455188081475,17,1,0.85,1,1.72222222222222,1.83333333333333
0.00127482686599351,17,1,0.875,1,1.72222222222222,1.83333333333333
0.00112795057503013,17,1,0.9,1,1.72222222222222,1.83333333333333
0.00100111919965407,17,1,0.925,1,1.72222222222222,1.83333333333333
0.000891214683595747,17,1,0.95,1,1.72222222222222,1.83333333333333
0.000795652712251382,17,1,0.975,1,1.72222222222222,1.83333333333333
0.000712285519508094,17,1,1,1,1.72222222222222,1.83333333333333
0.000639322798856234,17,1,1.025,1,1.72222222222222,1.83333333333333
0.000575267478945841,17,1,1.05,1,1.72222222222222,1.83333333333333
0.000518863597432606,17,1,1.075,1,1.72222222222222,1.83333333333333
0.000469053970104047,17,1,1.1,1,1.72222222222222,1.83333333333333
0.000424945767981308,17,1,1.125,1,1.72222222222222,1.83333333333333
0.000385782471190947,17,1,1.15,1,1.72222222222222,1.83333333333333
0.000350920965016581,17,1,1.175,1,1.72222222222222,1.83333333333333
0.0003198127862979,17,1,1.2,1,1.72222222222222,1.83333333333333
0.000291988724799955,17,1,1.225,1,1.72222222222222,1.83333333333333
0.000267046142030152,17,1,1.25,1,1.72222222222222,1.83333333333333
0.000244638496269362,17,1,1.275,1,1.72222222222222,1.83333333333333
0.000224466663379066,17,1,1.3,1,1.72222222222222,1.83333333333333
0.000206271723316232,17,1,1.325,1,1.72222222222222,1.83333333333333
0.000189828946374145,17,1,1.35,1,1.72222222222222,1.83333333333333
0.000174942764310708,17,1,1.375,1,1.72222222222222,1.83333333333333
0.000161442552395721,17,1,1.4,1,1.72222222222222,1.83333333333333
0.000149179081127169,17,1,1.425,1,1.72222222222222,1.83333333333333
0.000138021522614287,17,1,1.45,1,1.72222222222222,1.83333333333333
0.000127854917730654,17,1,1.475,1,1.72222222222222,1.83333333333333
0.00011857802715366,17,1,1.5,1,1.72222222222222,1.83333333333333
0.000110101503156426,17,1,1.525,1,1.72222222222222,1.83333333333333
0.000102346330160643,17,1,1.55,1,1.72222222222222,1.83333333333333
9.52424911128702e-05,17,1,1.575,1,1.72222222222222,1.83333333333333
8.87278241243652e-05,17,1,1.6,1,1.72222222222222,1.83333333333333
8.27470398426412e-05,17,1,1.625,1,1.72222222222222,1.83333333333333
7.7250874962115e-05,17,1,1.65,1,1.72222222222222,1.83333333333333
7.21953613392917e-05,17,1,1.675,1,1.72222222222222,1.83333333333333
6.75411935212091e-05,17,1,1.7,1,1.72222222222222,1.83333333333333
6.32531802576922e-05,17,1,1.725,1,1.72222222222222,1.83333333333333
5.92997678555385e-05,17,1,1.75,1,1.72222222222222,1.83333333333333
5.56526251325029e-05,17,1,1.775,1,1.72222222222222,1.83333333333333
5.22862813106939e-05,17,1,1.8,1,1.72222222222222,1.83333333333333
4.91778095093238e-05,17,1,1.825,1,1.72222222222222,1.83333333333333
4.63065496016317e-05,17,1,1.85,1,1.72222222222222,1.83333333333333
4.36538651276601e-05,17,1,1.875,1,1.72222222222222,1.83333333333333
4.12029297339764e-05,17,1,1.9,1,1.72222222222222,1.83333333333333
3.89385392684099e-05,17,1,1.925,1,1.72222222222222,1.83333333333333
3.68469462129636e-05,17,1,1.95,1,1.72222222222222,1.83333333333333
3.49157136081489e-05,17,1,1.975,1,1.72222222222222,1.83333333333333
3.31335860210122e-05,17,1,2,1,1.72222222222222,1.83333333333333
3.14903754486001e-05,17,1,2.025,1,1.72222222222222,1.83333333333333
2.99768603380915e-05,17,1,2.05,1,1.72222222222222,1.83333333333333
2.85846961522342e-05,17,1,2.075,1,1.72222222222222,1.83333333333333
2.73063361206835e-05,17,1,2.1,1,1.72222222222222,1.83333333333333
2.61349609998465e-05,17,1,2.125,1,1.72222222222222,1.83333333333333
2.50644168205156e-05,17,1,2.15,1,1.72222222222222,1.83333333333333
2.4089159737798e-05,17,1,2.175,1,1.72222222222222,1.83333333333333
2.32042072148644e-05,17,1,2.2,1,1.72222222222222,1.83333333333333
2.24050948736057e-05,17,1,2.225,1,1.72222222222222,1.83333333333333
2.16878384337157e-05,17,1,2.25,1,1.72222222222222,1.83333333333333
2.10489002389863e-05,17,1,2.275,1,1.72222222222222,1.83333333333333
2.04851599373801e-05,17,1,2.3,1,1.72222222222222,1.83333333333333
1.9993888941178e-05,17,1,2.325,1,1.72222222222222,1.83333333333333
1.95727283464006e-05,17,1,2.35,1,1.72222222222222,1.83333333333333
1.92196700378467e-05,17,1,2.375,1,1.72222222222222,1.83333333333333
1.89330407483911e-05,17,1,2.4,1,1.72222222222222,1.83333333333333
1.87114888794447e-05,17,1,2.425,1,1.72222222222222,1.83333333333333
1.85539739244137e-05,17,1,2.45,1,1.72222222222222,1.83333333333333
1.84597583692257e-05,17,1,2.475,1,1.72222222222222,1.83333333333333
0.998265562964438,18,2,0,3,2.27777777777778,4.44444444444444
0.171288250377954,18,2,0.025,3,2.27777777777778,4.44444444444444
0.112814248699692,18,2,0.05,3,2.27777777777778,4.44444444444444
0.0913572046588931,18,2,0.075,3,2.27777777777778,4.44444444444444
0.0781202743849583,18,2,0.1,3,2.27777777777778,4.44444444444444
0.06923488949042,18,2,0.125,3,2.27777777777778,4.44444444444444
0.063131403813399,18,2,0.15,3,2.27777777777778,4.44444444444444
0.0588635234925193,18,2,0.175,3,2.27777777777778,4.44444444444444
0.0558280062332949,18,2,0.2,3,2.27777777777778,4.44444444444444
0.0536375718658652,18,2,0.225,3,2.27777777777778,4.44444444444444
0.0520409573079057,18,2,0.25,3,2.27777777777778,4.44444444444444
0.0508724484645766,18,2,0.275,3,2.27777777777778,4.44444444444444
0.0500206211908133,18,2,0.3,3,2.27777777777778,4.44444444444444
0.0494090482896242,18,2,0.325,3,2.27777777777778,4.44444444444444
0.0489842926382252,18,2,0.35,3,2.27777777777778,4.44444444444444
0.048708324154277,18,2,0.375,3,2.27777777777778,4.44444444444444
0.0485536455601141,18,2,0.4,3,2.27777777777778,4.44444444444444
0.0485001006043111,18,2,0.425,3,2.27777777777778,4.44444444444444
0.0485327451104628,18,2,0.45,3,2.27777777777778,4.44444444444444
0.0486404015420912,18,2,0.475,3,2.27777777777778,4.44444444444444
0.0488146610901677,18,2,0.5,3,2.27777777777778,4.44444444444444
0.0490491839292399,18,2,0.525,3,2.27777777777778,4.44444444444444
0.0493392014904677,18,2,0.55,3,2.27777777777778,4.44444444444444
0.0496811578108723,18,2,0.575,3,2.27777777777778,4.44444444444444
0.0500724480944907,18,2,0.6,3,2.27777777777778,4.44444444444444
0.0505112262145367,18,2,0.625,3,2.27777777777778,4.44444444444444
0.0509962617907532,18,2,0.65,3,2.27777777777778,4.44444444444444
0.0515268333978336,18,2,0.675,3,2.27777777777778,4.44444444444444
0.0521026484551776,18,2,0.7,3,2.27777777777778,4.44444444444444
0.0527237830795408,18,2,0.725,3,2.27777777777778,4.44444444444444
0.0533906370741418,18,2,0.75,3,2.27777777777778,4.44444444444444
0.0541039005548147,18,2,0.775,3,2.27777777777778,4.44444444444444
0.0548645296557787,18,2,0.8,3,2.27777777777778,4.44444444444444
0.0556737294340987,18,2,0.825,3,2.27777777777778,4.44444444444444
0.0565329425833887,18,2,0.85,3,2.27777777777778,4.44444444444444
0.0574438429285026,18,2,0.875,3,2.27777777777778,4.44444444444444
0.0584083329415854,18,2,0.9,3,2.27777777777778,4.44444444444444
0.0594285447221334,18,2,0.925,3,2.27777777777778,4.44444444444444
0.0605068440380935,18,2,0.95,3,2.27777777777778,4.44444444444444
0.0616458371446128,18,2,0.975,3,2.27777777777778,4.44444444444444
0.0628483801912129,18,2,1,3,2.27777777777778,4.44444444444444
0.0641175911037036,18,2,1.025,3,2.27777777777778,4.44444444444444
0.0654568638890079,18,2,1.05,3,2.27777777777778,4.44444444444444
0.0668698853628787,18,2,1.075,3,2.27777777777778,4.44444444444444
0.0683606543449104,18,2,1.1,3,2.27777777777778,4.44444444444444
0.0699335034042555,18,2,1.125,3,2.27777777777778,4.44444444444444
0.0715931232744592,18,2,1.15,3,2.27777777777778,4.44444444444444
0.0733445900878486,18,2,1.175,3,2.27777777777778,4.44444444444444
0.0751933956095888,18,2,1.2,3,2.27777777777778,4.44444444444444
0.0771454806792087,18,2,1.225,3,2.27777777777778,4.44444444444444
0.0792072720931593,18,2,1.25,3,2.27777777777778,4.44444444444444
0.0813857231855306,18,2,1.275,3,2.27777777777778,4.44444444444444
0.0836883583848362,18,2,1.3,3,2.27777777777778,4.44444444444444
0.0861233220417796,18,2,1.325,3,2.27777777777778,4.44444444444444
0.0886994318346364,18,2,1.35,3,2.27777777777778,4.44444444444444
0.0914262370632217,18,2,1.375,3,2.27777777777778,4.44444444444444
0.0943140821364482,18,2,1.4,3,2.27777777777778,4.44444444444444
0.0973741755382823,18,2,1.425,3,2.27777777777778,4.44444444444444
0.100618664517283,18,2,1.45,3,2.27777777777778,4.44444444444444
0.104060715678902,18,2,1.475,3,2.27777777777778,4.44444444444444
0.107714601558348,18,2,1.5,3,2.27777777777778,4.44444444444444
0.111595793103181,18,2,1.525,3,2.27777777777778,4.44444444444444
0.115721057783663,18,2,1.55,3,2.27777777777778,4.44444444444444
0.120108562755401,18,2,1.575,3,2.27777777777778,4.44444444444444
0.124777982097595,18,2,1.6,3,2.27777777777778,4.44444444444444
0.129750606608849,18,2,1.625,3,2.27777777777778,4.44444444444444
0.135049453919813,18,2,1.65,3,2.27777777777778,4.44444444444444
0.140699375726193,18,2,1.675,3,2.27777777777778,4.44444444444444
0.146727157692318,18,2,1.7,3,2.27777777777778,4.44444444444444
0.153161605944971,18,2,1.725,3,2.27777777777778,4.44444444444444
0.160033611973068,18,2,1.75,3,2.27777777777778,4.44444444444444
0.167376185056099,18,2,1.775,3,2.27777777777778,4.44444444444444
0.175224437930149,18,2,1.8,3,2.27777777777778,4.44444444444444
0.183615507116609,18,2,1.825,3,2.27777777777778,4.44444444444444
0.192588384030399,18,2,1.85,3,2.27777777777778,4.44444444444444
0.202183626505616,18,2,1.875,3,2.27777777777778,4.44444444444444
0.212442912619572,18,2,1.9,3,2.27777777777778,4.44444444444444
0.223408389640075,18,2,1.925,3,2.27777777777778,4.44444444444444
0.23512176070803,18,2,1.95,3,2.27777777777778,4.44444444444444
0.247623040918557,18,2,1.975,3,2.27777777777778,4.44444444444444
0.260948903643368,18,2,2,3,2.27777777777778,4.44444444444444
0.275130528778972,18,2,2.025,3,2.27777777777778,4.44444444444444
0.290190859599235,18,2,2.05,3,2.27777777777778,4.44444444444444
0.306141177813146,18,2,2.075,3,2.27777777777778,4.44444444444444
0.322976922658731,18,2,2.1,3,2.27777777777778,4.44444444444444
0.340672716566062,18,2,2.125,3,2.27777777777778,4.44444444444444
0.359176625871002,18,2,2.15,3,2.27777777777778,4.44444444444444
0.378403789764513,18,2,2.175,3,2.27777777777778,4.44444444444444
0.398229702312535,18,2,2.2,3,2.27777777777778,4.44444444444444
0.41848363413779,18,2,2.225,3,2.27777777777778,4.44444444444444
0.438942924668226,18,2,2.25,3,2.27777777777778,4.44444444444444
0.459329137235674,18,2,2.275,3,2.27777777777778,4.44444444444444
0.479307297274308,18,2,2.3,3,2.27777777777778,4.44444444444444
0.498489549836264,18,2,2.325,3,2.27777777777778,4.44444444444444
0.516444476427224,18,2,2.35,3,2.27777777777778,4.44444444444444
0.532712903166198,18,2,2.375,3,2.27777777777778,4.44444444444444
0.546830253721158,18,2,2.4,3,2.27777777777778,4.44444444444444
0.558354384731056,18,2,2.425,3,2.27777777777778,4.44444444444444
0.566896555758742,18,2,2.45,3,2.27777777777778,4.44444444444444
0.572152032710892,18,2,2.475,3,2.27777777777778,4.44444444444444
0.376518276727155,18,2,0,3,1.27777777777778,3.27777777777778
0.0831705149589219,18,2,0.025,3,1.27777777777778,3.27777777777778
0.193660113514133,18,2,0.05,3,1.27777777777778,3.27777777777778
0.038556305642747,18,2,0.075,3,1.27777777777778,3.27777777777778
0.016218370646401,18,2,0.1,3,1.27777777777778,3.27777777777778
0.00912637654897378,18,2,0.125,3,1.27777777777778,3.27777777777778
0.00592225163398597,18,2,0.15,3,1.27777777777778,3.27777777777778
0.00418123569712439,18,2,0.175,3,1.27777777777778,3.27777777777778
0.00312199274623529,18,2,0.2,3,1.27777777777778,3.27777777777778
0.00242630927451293,18,2,0.225,3,1.27777777777778,3.27777777777778
0.0019433985984329,18,2,0.25,3,1.27777777777778,3.27777777777778
0.00159380182564165,18,2,0.275,3,1.27777777777778,3.27777777777778
0.00133221339750015,18,2,0.3,3,1.27777777777778,3.27777777777778
0.00113117867030731,18,2,0.325,3,1.27777777777778,3.27777777777778
0.000973232454979081,18,2,0.35,3,1.27777777777778,3.27777777777778
0.000846814557051317,18,2,0.375,3,1.27777777777778,3.27777777777778
0.000744016025610015,18,2,0.4,3,1.27777777777778,3.27777777777778
0.000659272229714995,18,2,0.425,3,1.27777777777778,3.27777777777778
0.000588572688800124,18,2,0.45,3,1.27777777777778,3.27777777777778
0.000528966023986052,18,2,0.475,3,1.27777777777778,3.27777777777778
0.000478240125065161,18,2,0.5,3,1.27777777777778,3.27777777777778
0.000434709900164821,18,2,0.525,3,1.27777777777778,3.27777777777778
0.000397073052499791,18,2,0.55,3,1.27777777777778,3.27777777777778
0.000364310003374337,18,2,0.575,3,1.27777777777778,3.27777777777778
0.000335613133152717,18,2,0.6,3,1.27777777777778,3.27777777777778
0.000310335899492255,18,2,0.625,3,1.27777777777778,3.27777777777778
0.000287955685704445,18,2,0.65,3,1.27777777777778,3.27777777777778
0.000268046294689625,18,2,0.675,3,1.27777777777778,3.27777777777778
0.000250257324021937,18,2,0.7,3,1.27777777777778,3.27777777777778
0.000234298519588114,18,2,0.725,3,1.27777777777778,3.27777777777778
0.000219927778071106,18,2,0.75,3,1.27777777777778,3.27777777777778
0.000206941855747422,18,2,0.775,3,1.27777777777778,3.27777777777778
0.00019516910675337,18,2,0.8,3,1.27777777777778,3.27777777777778
0.000184463758875919,18,2,0.825,3,1.27777777777778,3.27777777777778
0.000174701365290858,18,2,0.85,3,1.27777777777778,3.27777777777778
0.000165775163707866,18,2,0.875,3,1.27777777777778,3.27777777777778
0.000157593141531691,18,2,0.9,3,1.27777777777778,3.27777777777778
0.000150075654627282,18,2,0.925,3,1.27777777777778,3.27777777777778
0.000143153483355764,18,2,0.95,3,1.27777777777778,3.27777777777778
0.000136766236372082,18,2,0.975,3,1.27777777777778,3.27777777777778
0.000130861032792497,18,2,1,3,1.27777777777778,3.27777777777778
0.000125391408551787,18,2,1.025,3,1.27777777777778,3.27777777777778
0.000120316404361722,18,2,1.05,3,1.27777777777778,3.27777777777778
0.000115599801580287,18,2,1.075,3,1.27777777777778,3.27777777777778
0.000111209479178847,18,2,1.1,3,1.27777777777778,3.27777777777778
0.000107116870345534,18,2,1.125,3,1.27777777777778,3.27777777777778
0.000103296501452624,18,2,1.15,3,1.27777777777778,3.27777777777778
9.97255994150969e-05,18,2,1.175,3,1.27777777777778,3.27777777777778
9.63837560808733e-05,18,2,1.2,3,1.27777777777778,3.27777777777778
9.32526403741218e-05,18,2,1.225,3,1.27777777777778,3.27777777777778
9.03157505786286e-05,18,2,1.25,3,1.27777777777778,3.27777777777778
8.75582004879049e-05,18,2,1.275,3,1.27777777777778,3.27777777777778
8.4966534231333e-05,18,2,1.3,3,1.27777777777778,3.27777777777778
8.25285654644921e-05,18,2,1.325,3,1.27777777777778,3.27777777777778
8.02332373282885e-05,18,2,1.35,3,1.27777777777778,3.27777777777778
7.80705001680547e-05,18,2,1.375,3,1.27777777777778,3.27777777777778
7.60312044858596e-05,18,2,1.4,3,1.27777777777778,3.27777777777778
7.41070069969951e-05,18,2,1.425,3,1.27777777777778,3.27777777777778
7.22902879909483e-05,18,2,1.45,3,1.27777777777778,3.27777777777778
7.05740784708455e-05,18,2,1.475,3,1.27777777777778,3.27777777777778
6.89519957735496e-05,18,2,1.5,3,1.27777777777778,3.27777777777778
6.74181865634959e-05,18,2,1.525,3,1.27777777777778,3.27777777777778
6.59672762535474e-05,18,2,1.55,3,1.27777777777778,3.27777777777778
6.4594324041006e-05,18,2,1.575,3,1.27777777777778,3.27777777777778
6.32947828607652e-05,18,2,1.6,3,1.27777777777778,3.27777777777778
6.20644636539804e-05,18,2,1.625,3,1.27777777777778,3.27777777777778
6.08995034324683e-05,18,2,1.65,3,1.27777777777778,3.27777777777778
5.97963366887158e-05,18,2,1.675,3,1.27777777777778,3.27777777777778
5.87516697608324e-05,18,2,1.7,3,1.27777777777778,3.27777777777778
5.77624578126574e-05,18,2,1.725,3,1.27777777777778,3.27777777777778
5.68258841328703e-05,18,2,1.75,3,1.27777777777778,3.27777777777778
5.59393414944674e-05,18,2,1.775,3,1.27777777777778,3.27777777777778
5.5100415348302e-05,18,2,1.8,3,1.27777777777778,3.27777777777778
5.43068686523087e-05,18,2,1.825,3,1.27777777777778,3.27777777777778
5.35566281622087e-05,18,2,1.85,3,1.27777777777778,3.27777777777778
5.2847772030458e-05,18,2,1.875,3,1.27777777777778,3.27777777777778
5.21785185784388e-05,18,2,1.9,3,1.27777777777778,3.27777777777778
5.15472161227702e-05,18,2,1.925,3,1.27777777777778,3.27777777777778
5.09523337504862e-05,18,2,1.95,3,1.27777777777778,3.27777777777778
5.03924529499546e-05,18,2,1.975,3,1.27777777777778,3.27777777777778
4.98662600150478e-05,18,2,2,3,1.27777777777778,3.27777777777778
4.93725391494153e-05,18,2,2.025,3,1.27777777777778,3.27777777777778
4.8910166205931e-05,18,2,2.05,3,1.27777777777778,3.27777777777778
4.84781030036449e-05,18,2,2.075,3,1.27777777777778,3.27777777777778
4.80753921709805e-05,18,2,2.1,3,1.27777777777778,3.27777777777778
4.77011524696033e-05,18,2,2.125,3,1.27777777777778,3.27777777777778
4.73545745584362e-05,18,2,2.15,3,1.27777777777778,3.27777777777778
4.70349171617933e-05,18,2,2.175,3,1.27777777777778,3.27777777777778
4.67415036096181e-05,18,2,2.2,3,1.27777777777778,3.27777777777778
4.64737187214117e-05,18,2,2.225,3,1.27777777777778,3.27777777777778
4.62310060086629e-05,18,2,2.25,3,1.27777777777778,3.27777777777778
4.60128651735132e-05,18,2,2.275,3,1.27777777777778,3.27777777777778
4.58188498840207e-05,18,2,2.3,3,1.27777777777778,3.27777777777778
4.56485658087903e-05,18,2,2.325,3,1.27777777777778,3.27777777777778
4.55016688959287e-05,18,2,2.35,3,1.27777777777778,3.27777777777778
4.53778638832942e-05,18,2,2.375,3,1.27777777777778,3.27777777777778
4.52769030288746e-05,18,2,2.4,3,1.27777777777778,3.27777777777778
4.51985850518591e-05,18,2,2.425,3,1.27777777777778,3.27777777777778
4.51427542765936e-05,18,2,2.45,3,1.27777777777778,3.27777777777778
4.51092999731438e-05,18,2,2.475,3,1.27777777777778,3.27777777777778
0.85977576709584,18,2,0,3,2.77777777777778,1.72222222222222
0.176514647343714,18,2,0.025,3,2.77777777777778,1.72222222222222
0.570912891795498,18,2,0.05,3,2.77777777777778,1.72222222222222
0.0662610421130706,18,2,0.075,3,2.77777777777778,1.72222222222222
0.0170568869730275,18,2,0.1,3,2.77777777777778,1.72222222222222
0.00732990716577533,18,2,0.125,3,2.77777777777778,1.72222222222222
0.00402990243460234,18,2,0.15,3,2.77777777777778,1.72222222222222
0.00255027824632553,18,2,0.175,3,2.77777777777778,1.72222222222222
0.00176475969548947,18,2,0.2,3,2.77777777777778,1.72222222222222
0.00129801980002144,18,2,0.225,3,2.77777777777778,1.72222222222222
0.000997617450513301,18,2,0.25,3,2.77777777777778,1.72222222222222
0.000792457893558615,18,2,0.275,3,2.77777777777778,1.72222222222222
0.000645812866489671,18,2,0.3,3,2.77777777777778,1.72222222222222
0.000537153480221375,18,2,0.325,3,2.77777777777778,1.72222222222222
0.000454266114655707,18,2,0.35,3,2.77777777777778,1.72222222222222
0.00038950688841667,18,2,0.375,3,2.77777777777778,1.72222222222222
0.000337887521395903,18,2,0.4,3,2.77777777777778,1.72222222222222
0.000296036469784176,18,2,0.425,3,2.77777777777778,1.72222222222222
0.000261605933748065,18,2,0.45,3,2.77777777777778,1.72222222222222
0.000232918542575228,18,2,0.475,3,2.77777777777778,1.72222222222222
0.000208748933423927,18,2,0.5,3,2.77777777777778,1.72222222222222
0.000188184323911747,18,2,0.525,3,2.77777777777778,1.72222222222222
0.000170532973771602,18,2,0.55,3,2.77777777777778,1.72222222222222
0.000155262577086643,18,2,0.575,3,2.77777777777778,1.72222222222222
0.000141957873346677,18,2,0.6,3,2.77777777777778,1.72222222222222
0.000130290900264914,18,2,0.625,3,2.77777777777778,1.72222222222222
0.000119999743972245,18,2,0.65,3,2.77777777777778,1.72222222222222
0.000110873113476076,18,2,0.675,3,2.77777777777778,1.72222222222222
0.000102738978478402,18,2,0.7,3,2.77777777777778,1.72222222222222
9.54560881160655e-05,18,2,0.725,3,2.77777777777778,1.72222222222222
8.89075626193898e-05,18,2,0.75,3,2.77777777777778,1.72222222222222
8.29959968387127e-05,18,2,0.775,3,2.77777777777778,1.72222222222222
7.76396802917842e-05,18,2,0.8,3,2.77777777777778,1.72222222222222
7.27696513474314e-05,18,2,0.825,3,2.77777777777778,1.72222222222222
6.83273813059394e-05,18,2,0.85,3,2.77777777777778,1.72222222222222
6.42629389355257e-05,18,2,0.875,3,2.77777777777778,1.72222222222222
6.05335249410817e-05,18,2,0.9,3,2.77777777777778,1.72222222222222
5.7102293807868e-05,18,2,0.925,3,2.77777777777778,1.72222222222222
5.39374007846346e-05,18,2,0.95,3,2.77777777777778,1.72222222222222
5.1011226693271e-05,18,2,0.975,3,2.77777777777778,1.72222222222222
4.8299744320265e-05,18,2,1,3,2.77777777777778,1.72222222222222
4.57819984343453e-05,18,2,1.025,3,2.77777777777778,1.72222222222222
4.34396777418301e-05,18,2,1.05,3,2.77777777777778,1.72222222222222
4.12567618754046e-05,18,2,1.075,3,2.77777777777778,1.72222222222222
3.9219230201134e-05,18,2,1.1,3,2.77777777777778,1.72222222222222
3.73148221046905e-05,18,2,1.125,3,2.77777777777778,1.72222222222222
3.55328406887758e-05,18,2,1.15,3,2.77777777777778,1.72222222222222
3.38639936345433e-05,18,2,1.175,3,2.77777777777778,1.72222222222222
3.23002664679809e-05,18,2,1.2,3,2.77777777777778,1.72222222222222
3.08348247186604e-05,18,2,1.225,3,2.77777777777778,1.72222222222222
2.94619425353554e-05,18,2,1.25,3,2.77777777777778,1.72222222222222
2.81769562905096e-05,18,2,1.275,3,2.77777777777778,1.72222222222222
2.69762426151351e-05,18,2,1.3,3,2.77777777777778,1.72222222222222
2.58572212049695e-05,18,2,1.325,3,2.77777777777778,1.72222222222222
2.48183836741917e-05,18,2,1.35,3,2.77777777777778,1.72222222222222
2.38593507534707e-05,18,2,1.375,3,2.77777777777778,1.72222222222222
2.29809612886095e-05,18,2,1.4,3,2.77777777777778,1.72222222222222
2.21853978572334e-05,18,2,1.425,3,2.77777777777778,1.72222222222222
2.14763554589167e-05,18,2,1.45,3,2.77777777777778,1.72222222222222
2.08592617406846e-05,18,2,1.475,3,2.77777777777778,1.72222222222222
2.0341559708516e-05,18,2,1.5,3,2.77777777777778,1.72222222222222
1.99330669872281e-05,18,2,1.525,3,2.77777777777778,1.72222222222222
1.9646429600086e-05,18,2,1.55,3,2.77777777777778,1.72222222222222
1.94976931584058e-05,18,2,1.575,3,2.77777777777778,1.72222222222222
1.95070205347044e-05,18,2,1.6,3,2.77777777777778,1.72222222222222
1.96995928337746e-05,18,2,1.625,3,2.77777777777778,1.72222222222222
2.01067400908586e-05,18,2,1.65,3,2.77777777777778,1.72222222222222
2.07673599138858e-05,18,2,1.675,3,2.77777777777778,1.72222222222222
2.17296964412426e-05,18,2,1.7,3,2.77777777777778,1.72222222222222
2.30535684218385e-05,18,2,1.725,3,2.77777777777778,1.72222222222222
2.48131532472506e-05,18,2,1.75,3,2.77777777777778,1.72222222222222
2.71004514827812e-05,18,2,1.775,3,2.77777777777778,1.72222222222222
3.0029569718392e-05,18,2,1.8,3,2.77777777777778,1.72222222222222
3.37419602332491e-05,18,2,1.825,3,2.77777777777778,1.72222222222222
3.84127289283169e-05,18,2,1.85,3,2.77777777777778,1.72222222222222
4.42580415502356e-05,18,2,1.875,3,2.77777777777778,1.72222222222222
5.15434773636177e-05,18,2,1.9,3,2.77777777777778,1.72222222222222
6.05928268512885e-05,18,2,1.925,3,2.77777777777778,1.72222222222222
7.17961974233405e-05,18,2,1.95,3,2.77777777777778,1.72222222222222
8.56152329023521e-05,18,2,1.975,3,2.77777777777778,1.72222222222222
0.000102581611242199,18,2,2,3,2.77777777777778,1.72222222222222
0.000123282683273894,18,2,2.025,3,2.77777777777778,1.72222222222222
0.000148325382264722,18,2,2.05,3,2.77777777777778,1.72222222222222
0.000178267337421117,18,2,2.075,3,2.77777777777778,1.72222222222222
0.000213504775612488,18,2,2.1,3,2.77777777777778,1.72222222222222
0.000254114302952364,18,2,2.125,3,2.77777777777778,1.72222222222222
0.000299664615628804,18,2,2.15,3,2.77777777777778,1.72222222222222
0.000349045364930839,18,2,2.175,3,2.77777777777778,1.72222222222222
0.000400392895110244,18,2,2.2,3,2.77777777777778,1.72222222222222
0.000451199172850209,18,2,2.225,3,2.77777777777778,1.72222222222222
0.000498640350081936,18,2,2.25,3,2.77777777777778,1.72222222222222
0.000540056709217121,18,2,2.275,3,2.77777777777778,1.72222222222222
0.000573416403246901,18,2,2.3,3,2.77777777777778,1.72222222222222
0.00059758549020752,18,2,2.325,3,2.77777777777778,1.72222222222222
0.000612331963862928,18,2,2.35,3,2.77777777777778,1.72222222222222
0.000618147999882443,18,2,2.375,3,2.77777777777778,1.72222222222222
0.000616095906445361,18,2,2.4,3,2.77777777777778,1.72222222222222
0.000607920000507289,18,2,2.425,3,2.77777777777778,1.72222222222222
0.000596524620463545,18,2,2.45,3,2.77777777777778,1.72222222222222
0.000586334527173782,18,2,2.475,3,2.77777777777778,1.72222222222222
0.0105314369071633,18,1,0,3,2.27777777777778,4.44444444444444
0.011543212977622,18,1,0.025,3,2.27777777777778,4.44444444444444
0.0127605590225232,18,1,0.05,3,2.27777777777778,4.44444444444444
0.0137164062991905,18,1,0.075,3,2.27777777777778,4.44444444444444
0.0146770228668925,18,1,0.1,3,2.27777777777778,4.44444444444444
0.0157510821630246,18,1,0.125,3,2.27777777777778,4.44444444444444
